"MES_CODICE","MES_MITTENTE","MES_DS_CODICE","MES_BINARIO","MES_RICEZIONE","MES_LOTTO","MES_RECORDS","MES_ELABORAZIONE","MES_RISPOSTA","MES_IDENTIFICATIVO","MES_ANTEPRIMA","MES_NOME_FLUSSO","MES_TRANSAZIONE","MES_MES_CODICE","MES_CLIENT","MES_SERVER","MES_DUPLICATO","MES_DESTINATARIO","MES_TIPOLOGIA","MES_ERRORE"
8.843.558,1,67,,2017-09-25 09:40:38,,,2017-09-25 09:40:39,,ca6152b4-6db7-4df6-a53c-b0798a5d14a0,0,,8.900.445,8.843.556,SPQR086,http://192.168.20.140/pagomw/jeepWS,,5,OUT,
8.843.629,1,26,,2017-09-25 09:44:39,,,2017-09-25 09:44:39,,"2b6110e7-7915-409b-8693-a6b64d90e5af",0,,8.900.523,8.843.628,"192.168.40.28",http://192.168.20.107/mesis-posizioni-creditorie-wsrouter/SistemaArea,,2,OUT,
8.843.731,14,15,,2017-09-25 09:49:56,,,2017-09-25 09:49:56,,"11bbc0db-129f-4cb9-bae6-3eee9f56a352",0,,8.900.638,8.843.730,"192.168.4.178","80.253.32.49",,1,IN,
8.843.735,1,23,,2017-09-25 09:50:17,,,2017-09-25 09:50:19,,,0,,8.900.644,,"192.168.40.11","192.168.40.28",,1,IN,
8.843.906,6,10,,2017-09-25 10:04:19,,,2017-09-25 10:04:20,,,0,,8.900.842,,"192.168.40.11","192.168.40.28",,1,IN,
8.843.995,1,23,,2017-09-25 10:11:32,,,2017-09-25 10:11:33,,,0,,8.900.945,,"192.168.40.11","192.168.40.28",,1,IN,
8.844.056,6,15,,2017-09-25 10:14:43,,,2017-09-25 10:14:44,,e94f2c76-7e2b-4595-b370-adcbc4bf9565,0,,8.901.011,8.844.055,"192.168.40.11","192.168.40.28",,1,IN,
8.844.182,23,46,,2017-09-25 10:18:07,,,2017-09-25 10:18:07,,ALA|9364347e-b0d2-4510-bc13-49b717718d94,0,,8.901.146,,"192.168.40.29","192.168.40.28",,1,IN,
8.844.216,23,46,,2017-09-25 10:18:12,,,2017-09-25 10:18:12,,ALA|f05af6ff-34ac-4cd8-a92d-459cca29eb5e,0,,8.901.180,,"192.168.40.29","192.168.40.28",,1,IN,
8.844.264,23,46,,2017-09-25 10:18:18,,,2017-09-25 10:18:18,,ALA|0495d7fa-122c-40e4-9c58-47f41eb60fa4,0,,8.901.229,,"192.168.40.29","192.168.40.28",,1,IN,
8.844.330,23,46,,2017-09-25 10:18:30,,,2017-09-25 10:18:30,,ALA|f67c3c41-abf6-4d19-9303-f66f141efca2,0,,8.901.296,,"192.168.40.29","192.168.40.28",,1,IN,
8.844.453,23,46,,2017-09-25 10:18:54,,,2017-09-25 10:18:54,,ALA|9fef562b-8531-49b2-9681-d7fcd6fcba73,0,,8.901.420,,"192.168.40.29","192.168.40.28",,1,IN,
8.844.465,23,46,,2017-09-25 10:18:56,,,2017-09-25 10:18:56,,ALA|942663e2-cf38-406a-8128-84da5e5e6c2d,0,,8.901.432,,"192.168.40.29","192.168.40.28",,1,IN,
8.844.619,5,13,,2017-09-25 10:21:23,,,2017-09-25 10:21:23,,,0,,8.901.590,,"192.168.40.151","192.168.40.28",,1,IN,
8.844.627,1,27,,2017-09-25 10:22:19,,,2017-09-25 10:22:20,,"541a3610-d98a-4f08-abbf-d5dc08b0e054",0,,8.901.600,8.844.625,"192.168.40.28",http://192.168.20.110/FedFisMW/services/FedFisMWGen,,5,OUT,
8.844.805,23,46,,2017-09-25 10:25:58,,,2017-09-25 10:25:58,,ALA|b1aefce7-9af5-4850-abcf-04bad089af93,0,,8.901.787,,"192.168.40.29","192.168.40.28",,1,IN,
8.844.818,23,46,,2017-09-25 10:26:01,,,2017-09-25 10:26:01,,ALA|9c59ccd8-aa64-4f55-95d2-7d75e5d287fa,0,,8.901.800,,"192.168.40.29","192.168.40.28",,1,IN,
8.844.947,23,46,,2017-09-25 10:32:48,,,2017-09-25 10:32:48,,ALA|9c48d4d9-832e-4460-b53a-c4202316c8a8,0,,8.901.941,,"192.168.40.29","192.168.40.28",,1,IN,
8.845.000,1,10,,2017-09-25 10:34:26,,,2017-09-25 10:34:26,,,0,,8.901.998,8.844.903,SPQR086,SPQR086,,1,IN,
8.845.032,6,10,,2017-09-25 10:36:32,,,2017-09-25 10:36:33,,,0,,8.902.035,,"192.168.40.11","192.168.40.28",,1,IN,
8.845.232,1,26,,2017-09-25 10:48:16,,,2017-09-25 10:48:17,,"5c936663-7275-441f-a61a-2db729457aca",0,,8.902.259,8.845.231,"192.168.40.28",http://192.168.20.107/mesis-posizioni-creditorie-wsrouter/SistemaArea,,2,OUT,
8.845.298,1,27,,2017-09-25 10:53:02,,,2017-09-25 10:53:02,,"12f8113b-fe17-407b-a4ab-fc5c7fbf27bd",0,,8.902.338,8.845.296,"192.168.40.28",http://192.168.20.110/FedFisMW/services/FedFisMWGen,,5,OUT,
8.845.468,1,67,,2017-09-25 11:01:49,,,2017-09-25 11:01:49,,"53c5f6e8-55b4-4474-bdb1-3495c86acbbd",0,,8.902.532,8.845.439,SPQR086,http://192.168.20.140/pagomw/jeepWS,,5,OUT,
8.845.569,11,10,,2017-09-25 11:07:59,,,2017-09-25 11:07:59,,RML-R30P-00000081362B,0,,8.902.650,,"192.168.2.131","192.168.40.28",,1,IN,
8.845.724,6,15,,2017-09-25 11:17:45,,,2017-09-25 11:17:45,,"8c5500ea-b27e-4edc-95f7-db7a5e886999",0,,8.902.827,8.845.723,"192.168.40.11","192.168.40.28",,1,IN,
8.845.778,11,21,,2017-09-25 11:20:58,,,2017-09-25 11:20:58,,RML-R30P-00000081368C,0,,8.902.889,,"192.168.2.131","192.168.40.28",,1,IN,
8.845.846,1,67,,2017-09-25 11:24:30,,,2017-09-25 11:24:31,,fd1b0a10-c3b7-4a02-aa08-404ef62f57bd,0,,8.902.965,8.845.833,SPQR086,http://192.168.20.140/pagomw/jeepWS,,5,OUT,
8.845.911,1,43,,2017-09-25 11:27:22,,,2017-09-25 11:27:23,,"7ee31494-38f8-4a35-9a75-b54fd4483bab",0,,8.903.037,8.845.910,"192.168.40.28",http://192.168.20.107/sirewebservices/services/ReversaliWS,,6,OUT,
8.846.141,1,22,,2017-09-25 11:39:12,,,2017-09-25 11:39:13,,,0,,8.903.295,,"192.168.40.11","192.168.40.28",,1,IN,
8.846.146,6,9,,2017-09-25 11:39:26,,,2017-09-25 11:39:26,,,0,,8.903.301,,"192.168.40.11","192.168.40.28",,1,IN,
8.846.337,6,10,,2017-09-25 11:52:03,,,2017-09-25 11:52:04,,,0,,8.903.515,,"192.168.40.11","192.168.40.28",,1,IN,
8.846.351,2,15,,2017-09-25 11:52:44,,,2017-09-25 11:52:44,,d8aca9a8-1357-4384-beea-af77eae19089,0,,8.903.530,8.846.350,"192.168.40.10","192.168.40.28",,1,IN,
8.846.548,1,27,,2017-09-25 12:04:06,,,2017-09-25 12:04:06,,ded5ffbe-860f-4ce6-a8f1-d28c8635aac9,0,,8.903.748,8.846.546,"192.168.40.28",http://192.168.20.110/FedFisMW/services/FedFisMWGen,,5,OUT,
8.846.641,5,13,,2017-09-25 12:11:02,,,2017-09-25 12:11:02,,,0,,8.903.851,,"192.168.40.150","192.168.40.28",,1,IN,
8.846.730,6,15,,2017-09-25 12:15:40,,,2017-09-25 12:15:40,,"33ba5fa2-4a9c-48fe-8a18-6eabe0debe71",0,,8.903.948,8.846.729,"192.168.40.11","192.168.40.28",,1,IN,
8.846.831,6,9,,2017-09-25 12:20:34,,,2017-09-25 12:20:34,,,0,,8.904.062,,"192.168.40.11","192.168.40.28",,1,IN,
8.846.909,6,10,,2017-09-25 12:23:50,,,2017-09-25 12:23:50,,,0,,8.904.146,,"192.168.40.11","192.168.40.28",,1,IN,
8.846.914,5,13,,2017-09-25 12:24:08,,,2017-09-25 12:24:08,,,0,,8.904.152,,"192.168.40.150","192.168.40.28",,1,IN,
8.847.323,1,10,,2017-09-25 12:43:06,,,2017-09-25 12:43:06,,,0,,8.904.608,8.847.321,"192.168.40.150","192.168.40.28",,1,IN,
8.847.436,11,10,,2017-09-25 12:49:35,,,2017-09-25 12:49:36,,RML-R30P-00000081405B,0,,8.904.737,,"192.168.2.131","192.168.40.28",,1,IN,
8.847.465,1,10,,2017-09-25 12:50:59,,,2017-09-25 12:51:00,,,0,,8.904.770,8.846.848,SPQR086,SPQR086,,1,IN,
8.847.481,1,10,,2017-09-25 12:51:25,,,2017-09-25 12:51:25,,,0,,8.904.789,8.847.479,"192.168.40.151","192.168.40.28",,1,IN,
8.847.561,6,10,,2017-09-25 12:56:21,,,2017-09-25 12:56:21,,,0,,8.904.880,,"192.168.40.10","192.168.40.28",,1,IN,
8.847.599,5,13,,2017-09-25 12:59:01,,,2017-09-25 12:59:02,,,0,,8.904.924,,"192.168.40.150","192.168.40.28",,1,IN,
8.847.646,5,13,,2017-09-25 13:01:30,,,2017-09-25 13:01:30,,,0,,8.904.976,,"192.168.40.150","192.168.40.28",,1,IN,
8.847.662,5,15,,2017-09-25 13:02:17,,,2017-09-25 13:02:18,,,0,,8.904.995,,"192.168.40.151","192.168.40.28",,1,IN,
8.847.746,5,15,,2017-09-25 13:12:09,,,2017-09-25 13:12:09,,,0,,8.905.096,,"192.168.40.150","192.168.40.28",,1,IN,
8.848.013,1,10,,2017-09-25 13:29:25,,,2017-09-25 13:29:25,,,0,,8.905.396,8.847.442,SPQR086,SPQR086,,1,IN,
8.848.083,1,25,,2017-09-25 13:35:27,,,2017-09-25 13:35:28,,d701d54f-0ac7-45f9-bb69-e45b24dfef9d,0,,8.905.476,8.848.082,"192.168.40.28",http://192.168.20.107/mesis-posizioni-creditorie-wsrouter/SistemaArea,,2,OUT,
8.848.091,1,26,,2017-09-25 13:35:33,,,2017-09-25 13:35:33,,"87a5ceef-e850-4110-9e99-4f3741acb91f",0,,8.905.484,8.848.090,"192.168.40.28",http://192.168.2.131/SIR/Contravvenzioni/SistemaArea.asmx,,11,OUT,
8.848.143,5,13,,2017-09-25 13:39:08,,,2017-09-25 13:39:08,,,0,,8.905.544,,"192.168.40.150","192.168.40.28",,1,IN,
8.848.175,1,27,,2017-09-25 13:42:47,,,2017-09-25 13:42:47,,"5b8df027-15c8-4f0f-8cbb-a3b2559a2b97",0,,8.905.583,8.848.173,"192.168.40.28",http://192.168.20.110/FedFisMW/services/FedFisMWGen,,5,OUT,
8.848.244,5,15,,2017-09-25 13:51:32,,,2017-09-25 13:51:33,,,0,,8.905.665,,"192.168.40.150","192.168.40.28",,1,IN,
8.848.286,1,23,,2017-09-25 13:54:26,,,2017-09-25 13:54:27,,,0,,8.905.715,,"192.168.40.11","192.168.40.28",,1,IN,
8.848.417,1,23,,2017-09-25 14:11:41,,,2017-09-25 14:11:42,,ea1a329d-753f-4297-844e-da2d51b33e06,0,,8.905.875,8.848.416,"192.168.40.150","192.168.40.28",,1,IN,
8.848.430,5,15,,2017-09-25 14:12:27,,,2017-09-25 14:12:27,,,0,,8.905.890,,"192.168.40.151","192.168.40.28",,1,IN,
8.848.505,1,26,,2017-09-25 14:21:29,,,2017-09-25 14:21:29,,"2fc249ae-667b-4cdb-9862-28f73ae9689f",0,,8.905.978,8.848.504,"192.168.40.28",http://192.168.2.131/SIR/Contravvenzioni/SistemaArea.asmx,,11,OUT,
8.848.588,1,10,,2017-09-25 14:28:34,,,2017-09-25 14:28:35,,,0,,8.906.074,8.848.586,"192.168.40.11","192.168.40.28",,1,IN,
8.848.784,1,42,,2017-09-25 14:43:11,,,2017-09-25 14:43:11,,SIR-670eafcd-529d-4c80-bbc4-8e6c443dd0ca,0,,8.906.305,,"192.168.40.11","192.168.40.28",,1,IN,
8.848.889,1,22,,2017-09-25 14:50:23,,,2017-09-25 14:50:24,,,0,,8.906.424,,"192.168.40.11","192.168.40.28",,1,IN,
8.848.925,1,43,,2017-09-25 14:51:50,,,2017-09-25 14:51:51,,f8229003-dd20-42db-abd2-f6cc743bea30,0,,8.906.466,8.848.924,"192.168.40.28",http://192.168.20.107/sirewebservices/services/ReversaliWS,,6,OUT,
8.848.977,1,10,,2017-09-25 14:54:53,,,2017-09-25 14:54:54,,,0,,8.906.526,8.848.975,"192.168.40.11","192.168.40.28",,1,IN,
8.848.996,1,23,,2017-09-25 14:57:10,,,2017-09-25 14:57:10,,"76f1247d-8dea-4e9f-a819-ec8dc372d2df",0,,8.906.551,8.848.995,"192.168.40.151","192.168.40.28",,1,IN,
8.849.220,5,13,,2017-09-25 15:20:08,,,2017-09-25 15:20:08,,,0,,8.906.811,,"192.168.40.150","192.168.40.28",,1,IN,
8.849.228,6,21,,2017-09-25 15:21:49,,,2017-09-25 15:21:49,,PPA200835,0,,8.906.821,,"192.168.40.10","192.168.40.28",,1,IN,
8.849.261,5,13,,2017-09-25 15:25:34,,,2017-09-25 15:25:34,,,0,,8.906.857,,"192.168.40.150","192.168.40.28",,1,IN,
8.849.301,5,15,,2017-09-25 15:32:53,,,2017-09-25 15:32:53,,,0,,8.906.908,,"192.168.40.150","192.168.40.28",,1,IN,
8.849.320,1,23,,2017-09-25 15:33:45,,,2017-09-25 15:33:46,,fd7e3be2-eb6f-4e34-b947-e8fe98ac4233,0,,8.906.928,8.849.319,"192.168.40.150","192.168.40.28",,1,IN,
8.849.330,5,13,,2017-09-25 15:35:07,,,2017-09-25 15:35:08,,,0,,8.906.941,,"192.168.40.150","192.168.40.28",,1,IN,
8.849.375,6,9,,2017-09-25 15:42:48,,,2017-09-25 15:42:48,,,0,,8.906.994,,"192.168.40.11","192.168.40.28",,1,IN,
8.849.477,6,9,,2017-09-25 15:56:59,,,2017-09-25 15:56:59,,,0,,8.907.116,,"192.168.40.10","192.168.40.28",,1,IN,
8.849.524,6,15,,2017-09-25 16:04:27,,,2017-09-25 16:04:27,,d3e13bdf-58ac-4fcc-9a16-3924916de58a,0,,8.907.173,8.849.523,"192.168.40.10","192.168.40.28",,1,IN,
8.849.537,6,21,,2017-09-25 16:06:19,,,2017-09-25 16:06:20,,PPA200853,0,,8.907.188,,"192.168.40.10","192.168.40.28",,1,IN,
8.849.691,5,13,,2017-09-25 16:19:53,,,2017-09-25 16:19:54,,,0,,8.907.365,,"192.168.40.151","192.168.40.28",,1,IN,
8.849.752,1,10,,2017-09-25 16:27:29,,,2017-09-25 16:27:29,,,0,,8.907.435,8.849.420,SPQR086,SPQR086,,1,IN,
8.850.040,5,13,,2017-09-25 16:58:43,,,2017-09-25 16:58:43,,,0,,8.907.768,,"192.168.40.150","192.168.40.28",,1,IN,
8.850.059,1,10,,2017-09-25 17:00:47,,,2017-09-25 17:00:47,,,0,,8.907.789,8.849.688,SPQR086,SPQR086,,1,IN,
8.850.284,1,67,,2017-09-25 17:23:00,,,2017-09-25 17:23:01,,ff37970a-ecfb-4ca3-8d83-9acd04818a1e,0,,8.908.045,8.850.283,SPQR086,http://192.168.20.140/pagomw/jeepWS,,5,OUT,
8.850.321,5,13,,2017-09-25 17:26:18,,,2017-09-25 17:26:18,,,0,,8.908.086,,"192.168.40.151","192.168.40.28",,1,IN,
8.850.439,1,27,,2017-09-25 17:39:48,,,2017-09-25 17:39:48,,"41f1f5a1-eba4-4679-b891-c9844e158fe0",0,,8.908.218,8.850.437,"192.168.40.28",http://192.168.20.110/FedFisMW/services/FedFisMWGen,,5,OUT,
8.850.595,6,9,,2017-09-25 17:54:41,,,2017-09-25 17:54:41,,,0,,8.908.397,,"192.168.40.10","192.168.40.28",,1,IN,
8.850.690,6,21,,2017-09-25 18:09:03,,,2017-09-25 18:09:03,,PPA200935,0,,8.908.510,,"192.168.40.11","192.168.40.28",,1,IN,
8.850.704,1,67,,2017-09-25 18:10:12,,,2017-09-25 18:10:12,,baa43f93-3271-4adb-8d9a-1d5542a9845c,0,,8.908.525,8.850.697,SPQR086,http://192.168.20.140/pagomw/jeepWS,,5,OUT,
8.850.773,1,23,,2017-09-25 18:19:26,,,2017-09-25 18:19:27,,"25962d2b-e6f1-4a28-8449-4d39c1998f93",0,,8.908.606,8.850.772,"192.168.40.150","192.168.40.28",,1,IN,
8.850.807,1,67,,2017-09-25 18:22:59,,,2017-09-25 18:22:59,,f21e6d98-72e9-4bc2-af6d-98283476087b,0,,8.908.647,8.850.806,SPQR086,http://192.168.20.140/pagomw/jeepWS,,5,OUT,
8.850.945,6,15,,2017-09-25 18:39:24,,,2017-09-25 18:39:24,,"964a62d2-5a6f-4179-97f3-88f04e2fcd13",0,,8.908.807,8.850.944,"192.168.40.10","192.168.40.28",,1,IN,
8.851.218,6,9,,2017-09-25 19:06:30,,,2017-09-25 19:06:30,,,0,,8.909.118,,"192.168.40.11","192.168.40.28",,1,IN,
8.851.256,5,15,,2017-09-25 19:07:05,,,2017-09-25 19:07:05,,,0,,8.909.156,,"192.168.40.151","192.168.40.28",,1,IN,
8.851.355,1,23,,2017-09-25 19:16:26,,,2017-09-25 19:16:27,,"8e4b3cfa-caea-4462-a3bc-00bf86442064",0,,8.909.275,8.851.354,"192.168.40.151","192.168.40.28",,1,IN,
8.851.382,1,23,,2017-09-25 19:22:50,,,2017-09-25 19:22:50,,"222d559f-ce1f-4575-a283-fd91017e9cc3",0,,8.909.312,8.851.381,"192.168.40.150","192.168.40.28",,1,IN,
8.851.421,5,13,,2017-09-25 19:29:22,,,2017-09-25 19:29:22,,,0,,8.909.359,,"192.168.40.150","192.168.40.28",,1,IN,
8.851.502,5,15,,2017-09-25 19:43:04,,,2017-09-25 19:43:04,,,0,,8.909.458,,"192.168.40.150","192.168.40.28",,1,IN,
8.851.528,5,13,,2017-09-25 19:47:08,,,2017-09-25 19:47:09,,,0,,8.909.490,,"192.168.40.150","192.168.40.28",,1,IN,
8.851.534,1,23,,2017-09-25 19:48:47,,,2017-09-25 19:48:50,,df42e0be-2f5d-4df4-81b0-77d95409b3a1,0,,8.909.497,8.851.533,"192.168.40.151","192.168.40.28",,1,IN,
8.851.604,5,13,,2017-09-25 20:03:49,,,2017-09-25 20:03:50,,,0,,8.909.580,,"192.168.40.150","192.168.40.28",,1,IN,
8.851.675,6,16,,2017-09-25 20:12:03,32.779,0,2017-09-25 20:12:03,,"0",0,,,,,,,1,IN,
8.851.850,11,10,,2017-09-25 20:53:12,,,2017-09-25 20:53:12,,RML-R30P-00000081503B,0,,8.909.864,,"192.168.2.131","192.168.40.28",,1,IN,
8.852.066,2,21,,2017-09-25 21:32:08,,,2017-09-25 21:32:08,,"107876",0,,8.910.110,,"192.168.40.10","192.168.40.28",,1,IN,
8.852.515,6,21,,2017-09-26 00:13:50,,,2017-09-26 00:13:52,,PPA201008,0,,8.910.635,,"192.168.40.10","192.168.40.28",,1,IN,
8.852.536,5,15,,2017-09-26 00:48:50,,,2017-09-26 00:48:50,,,0,,8.910.658,,"192.168.40.150","192.168.40.28",,1,IN,
8.852.549,5,13,,2017-09-26 01:08:27,,,2017-09-26 01:08:27,,,0,,8.910.675,,"192.168.40.150","192.168.40.28",,1,IN,
8.852.745,1,10,,2017-09-26 08:07:31,,,2017-09-26 08:07:32,,,0,,8.910.880,8.852.743,"192.168.40.150","192.168.40.28",,1,IN,
8.853.126,1,27,,2017-09-26 08:57:37,,,2017-09-26 08:57:37,,"53fb4045-0397-4709-acdf-d5f0ce39a55a",0,,8.911.302,8.853.124,"192.168.40.28",http://192.168.20.110/FedFisMW/services/FedFisMWGen,,5,OUT,
8.853.155,1,10,,2017-09-26 09:00:22,,,2017-09-26 09:00:23,,,0,,8.911.332,8.853.153,"192.168.40.11","192.168.40.28",,1,IN,
8.853.176,1,25,,2017-09-26 09:02:24,,,2017-09-26 09:02:25,,e35e0d0b-ae88-48d3-b220-76d90d07ea3f,0,,8.911.355,8.853.175,"192.168.40.28",http://192.168.20.107/mesis-posizioni-creditorie-wsrouter/SistemaArea,,2,OUT,
8.853.180,1,23,,2017-09-26 09:02:29,,,2017-09-26 09:02:30,,,0,,8.911.359,,"192.168.40.11","192.168.40.28",,1,IN,
8.853.202,6,9,,2017-09-26 09:03:12,,,2017-09-26 09:03:12,,,0,,8.911.383,,"192.168.40.10","192.168.40.28",,1,IN,
8.853.211,1,10,,2017-09-26 09:03:28,,,2017-09-26 09:03:29,,,0,,8.911.393,8.853.166,SPQR086,SPQR086,,1,IN,
8.853.283,6,9,,2017-09-26 09:07:52,,,2017-09-26 09:07:52,,,0,,8.911.473,,"192.168.40.10","192.168.40.28",,1,IN,
8.853.339,1,10,,2017-09-26 09:11:41,,,2017-09-26 09:11:41,,,0,,8.911.535,8.853.337,"192.168.40.150","192.168.40.28",,1,IN,
8.853.412,1,43,,2017-09-26 09:15:31,,,2017-09-26 09:15:32,,f1adece8-8653-4fd6-871a-e19323d05a8b,0,,8.911.612,8.853.411,"192.168.40.28",http://192.168.20.107/sirewebservices/services/ReversaliWS,,6,OUT,
8.853.443,6,9,,2017-09-26 09:17:12,,,2017-09-26 09:17:12,,,0,,8.911.644,,"192.168.40.10","192.168.40.28",,1,IN,
8.853.454,6,10,,2017-09-26 09:17:36,,,2017-09-26 09:17:36,,,0,,8.911.655,,"192.168.40.11","192.168.40.28",,1,IN,
8.853.577,6,9,,2017-09-26 09:23:41,,,2017-09-26 09:23:41,,,0,,8.911.787,,"192.168.40.11","192.168.40.28",,1,IN,
8.853.738,6,21,,2017-09-26 09:34:13,,,2017-09-26 09:34:13,,PPA201039,0,,8.911.966,,"192.168.40.11","192.168.40.28",,1,IN,
8.853.848,1,10,,2017-09-26 09:41:41,,,2017-09-26 09:41:42,,,0,,8.912.084,8.853.836,SPQR086,SPQR086,,1,IN,
8.853.946,1,10,,2017-09-26 09:49:27,,,2017-09-26 09:49:27,,,0,,8.912.192,8.853.916,SPQR086,SPQR086,,1,IN,
8.854.125,5,15,,2017-09-26 10:00:04,,,2017-09-26 10:00:05,,,0,,8.912.391,,"192.168.40.151","192.168.40.28",,1,IN,
8.854.232,5,13,,2017-09-26 10:04:39,,,2017-09-26 10:04:39,,,0,,8.912.504,,"192.168.40.150","192.168.40.28",,1,IN,
8.854.380,1,10,,2017-09-26 10:13:22,,,2017-09-26 10:13:23,,,0,,8.912.662,8.854.378,SPQR086,SPQR086,,1,IN,
8.854.417,6,10,,2017-09-26 10:15:38,,,2017-09-26 10:15:38,,,0,,8.912.703,,"192.168.40.10","192.168.40.28",,1,IN,
8.854.522,6,10,,2017-09-26 10:21:29,,,2017-09-26 10:21:30,,,0,,8.912.815,,"192.168.40.10","192.168.40.28",,1,IN,
8.854.633,23,46,,2017-09-26 10:27:06,,,2017-09-26 10:27:06,,A06|bccb8b9c-de45-4a0a-a328-56a5b2877ed5,0,,8.912.934,,"192.168.40.30","192.168.40.28",,1,IN,
8.854.884,6,9,,2017-09-26 10:40:05,,,2017-09-26 10:40:05,,,0,,8.913.210,,"192.168.40.10","192.168.40.28",,1,IN,
8.854.942,2,21,,2017-09-26 10:42:29,,,2017-09-26 10:42:29,,"107908",0,,8.913.272,,"192.168.40.10","192.168.40.28",,1,IN,
8.854.995,1,10,,2017-09-26 10:44:43,,,2017-09-26 10:44:44,,,0,,8.913.328,8.854.993,"192.168.40.11","192.168.40.28",,1,IN,
8.855.141,6,10,,2017-09-26 10:51:15,,,2017-09-26 10:51:16,,,0,,8.913.489,,"192.168.40.11","192.168.40.28",,1,IN,
8.855.155,1,67,,2017-09-26 10:51:51,,,2017-09-26 10:51:52,,"3300bc28-7dfc-4fb7-ac55-3d7b1edfd4b6",0,,8.913.503,8.855.141,SPQR086,http://192.168.20.140/pagomw/jeepWS,,5,OUT,
8.855.245,6,9,,2017-09-26 10:55:05,,,2017-09-26 10:55:05,,,0,,8.913.599,,"192.168.40.10","192.168.40.28",,1,IN,
8.855.275,1,26,,2017-09-26 10:57:20,,,2017-09-26 10:57:21,,"1c9d9d6b-d172-4d0a-8e77-b17520aab1dd",0,,8.913.632,8.855.274,"192.168.40.28",http://192.168.20.107/mesis-posizioni-creditorie-wsrouter/SistemaArea,,2,OUT,
8.855.383,1,10,,2017-09-26 11:01:13,,,2017-09-26 11:01:13,,,0,,8.913.747,8.855.379,"192.168.40.150","192.168.40.28",,1,IN,
8.855.575,1,10,,2017-09-26 11:13:00,,,2017-09-26 11:13:00,,,0,,8.913.948,8.855.526,SPQR086,SPQR086,,1,IN,
8.855.709,6,10,,2017-09-26 11:19:15,,,2017-09-26 11:19:16,,,0,,8.914.097,,"192.168.40.10","192.168.40.28",,1,IN,
8.855.785,5,15,,2017-09-26 11:23:04,,,2017-09-26 11:23:04,,,0,,8.914.178,,"192.168.40.151","192.168.40.28",,1,IN,
8.855.814,1,67,,2017-09-26 11:24:22,,,2017-09-26 11:24:22,,"35ca1807-82ae-4552-b535-7a79e89f1367",0,,8.914.210,8.855.795,SPQR086,http://192.168.20.140/pagomw/jeepWS,,5,OUT,
8.856.286,5,13,,2017-09-26 11:49:05,,,2017-09-26 11:49:05,,,0,,8.914.727,,"192.168.40.150","192.168.40.28",,1,IN,
8.856.303,6,10,,2017-09-26 11:50:32,,,2017-09-26 11:50:32,,,0,,8.914.745,,"192.168.40.10","192.168.40.28",,1,IN,
8.856.416,1,67,,2017-09-26 11:56:15,,,2017-09-26 11:56:16,,"9efd74af-4d44-4fe9-8a20-ea7ee5666df2",0,,8.914.871,8.856.400,SPQR086,http://192.168.20.140/pagomw/jeepWS,,5,OUT,
8.856.581,6,10,,2017-09-26 12:04:50,,,2017-09-26 12:04:50,,,0,,8.915.055,,"192.168.40.10","192.168.40.28",,1,IN,
8.856.654,23,46,,2017-09-26 12:06:14,,,2017-09-26 12:06:14,,ALA|da3ce5cd-8eea-4031-821b-e1c95a7a5c4f,0,,8.915.133,,"192.168.40.29","192.168.40.28",,1,IN,
8.857.088,11,10,,2017-09-26 12:21:33,,,2017-09-26 12:21:34,,RML-INTE-00000081632B,0,,8.915.595,,"192.168.2.131","192.168.40.28",,1,IN,
8.857.129,1,67,,2017-09-26 12:23:59,,,2017-09-26 12:23:59,,"66ef9350-fcb1-4efd-970f-1dd608f717b8",0,,8.915.641,8.857.127,SPQR086,http://192.168.20.140/pagomw/jeepWS,,5,OUT,
8.857.187,1,23,,2017-09-26 12:27:11,,,2017-09-26 12:27:12,,,0,,8.915.705,,"192.168.40.11","192.168.40.28",,1,IN,
8.857.191,5,13,,2017-09-26 12:27:44,,,2017-09-26 12:27:44,,,0,,8.915.711,,"192.168.40.150","192.168.40.28",,1,IN,
8.857.196,1,23,,2017-09-26 12:28:09,,,2017-09-26 12:28:10,,"5253fa96-33b8-4980-9b5c-06ac23ebaa42",0,,8.915.717,8.857.195,"192.168.40.151","192.168.40.28",,1,IN,
8.857.264,23,45,,2017-09-26 12:28:51,,,2017-09-26 12:28:51,,ALA|b5b0b138-ab07-48ee-94c7-b328ec07136f,0,,8.915.786,,"192.168.40.29","192.168.40.28",,1,IN,
8.857.343,6,10,,2017-09-26 12:33:01,,,2017-09-26 12:33:01,,,0,,8.915.869,,"192.168.40.11","192.168.40.28",,1,IN,
8.857.379,5,13,,2017-09-26 12:34:35,,,2017-09-26 12:34:35,,,0,,8.915.909,,"192.168.40.150","192.168.40.28",,1,IN,
8.857.424,6,9,,2017-09-26 12:38:03,,,2017-09-26 12:38:03,,,0,,8.915.959,,"192.168.40.10","192.168.40.28",,1,IN,
8.857.551,6,10,,2017-09-26 12:47:27,,,2017-09-26 12:47:29,,,0,,8.916.103,,"192.168.40.10","192.168.40.28",,1,IN,
8.857.647,1,26,,2017-09-26 12:52:57,,,2017-09-26 12:52:57,,"6ceb7801-2eb6-44f0-a4f8-de41345b3aa3",0,,8.916.211,8.857.646,"192.168.40.28",http://192.168.2.131/SIR/Contravvenzioni/SistemaArea.asmx,,11,OUT,
